"hotel_id","name","description","brand","address.addr1","address.city","address.city_id","address.region","address.country","address.postal_code","street_address","latitude","longitude","neighborhood[0]","neighborhood[1]","margin_level","base_price","sale_price","phone","star_rating","email","guest_rating[0].rating_system","guest_rating[0].score","guest_rating[0].number_of_reviewers","image[0].url","image[0].tag","image[1].url","image[1].tag","loyalty_program","url"
"HT0036_7N","MINEO TAKSIM HOTEL - 7 Nuits","Semaine au Mineo Hotel Taksim 4 etoiles. Emplacement ideal pour decouvrir la rive europeenne moderne d'Istanbul. Proche funiculaire, cafes branches et centre commercial Cevahir.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0036_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0036_7N"
"HT0037_4N","LA VILLA HOTEL - 4 Nuits","La Villa Hotel 4 etoiles a Taksim avec ambiance intime et raffinee. Chambres elegantes dans rue calme a proximite de l'effervescence d'Istiklal. Service personnalise, petit-dejeuner gourmet.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","42500.00","40375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0037_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0037_4N"
"HT0037_6N","LA VILLA HOTEL - 6 Nuits","6 nuits a La Villa Hotel 4 etoiles Taksim pour sejour elegant. Design interieur soigne, chambres spacieuses avec literie luxueuse. Proche commerces haut de gamme et restaurants branches.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","58750.00","55812.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0037_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0037_6N"
"HT0037_7N","LA VILLA HOTEL - 7 Nuits","Semaine de luxe discret a La Villa Hotel 4 etoiles. Oasis de calme dans Taksim anime avec patio prive. Service concierge pour reservations restaurants et clubs select.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0037_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0037_7N"
"HT0038_4N","CITY CENTER HOTEL - 4 Nuits","City Center Hotel 4 etoiles sur Istiklal Caddesi, artere principale de Taksim. Chambres avec vue sur rue pietonne historique. Acces direct aux boutiques, galeries et restaurants tendance.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","48750.00","46312.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0038_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0038_4N"
"HT0038_6N","CITY CENTER HOTEL - 6 Nuits","6 nuits au City Center Hotel 4 etoiles Taksim-Istiklal. Au cœur de la vie culturelle d'Istanbul, proche theatres et cinemas historiques. Chambres insonorisees malgre emplacement central.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","63750.00","60562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0038_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0038_6N"
"HT0038_7N","CITY CENTER HOTEL - 7 Nuits","Semaine au City Center Hotel 4 etoiles sur Istiklal. Experience Istanbul authentique avec tramway historique passant devant l'hotel. Proche Place Taksim et funiculaire pour ports.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","72500.00","68875.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0038_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0038_7N"
"HT0039_4N","NOVA PLAZA ORION HOTEL - 4 Nuits","Nova Plaza Orion Hotel 4 etoiles Taksim avec architecture moderne impressionnante. Chambres panoramiques avec vue Bosphore possible. Centre fitness, spa, restaurant panoramique sur toit.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","65000.00","61750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0039_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0039_4N"
"HT0039_6N","NOVA PLAZA ORION HOTEL - 6 Nuits","6 nuits luxueuses au Nova Plaza Orion 4 etoiles. Établissement recent avec equipements hightech, piscine interieure. À 10 min a pied de la Place Taksim, proche quartier des affaires.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","85000.00","80750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0039_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0039_6N"
"HT0039_7N","NOVA PLAZA ORION HOTEL - 7 Nuits","Semaine de prestige au Nova Plaza Orion Hotel 4 etoiles Taksim. Spa complet avec massage, hammam et sauna. Chambres executives avec acces salon VIP, petit-dejeuner buffet continental.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","97500.00","92625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0039_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0039_7N"
"HT0040_4N","PEAK STAR HOTEL - 4 Nuits","Peak Star Hotel 4 etoiles a Taksim avec vue panoramique depuis terrasse sur toit. Chambres modernes avec decoration etoilee. Proche vie nocturne et transports pour aeroports.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","48750.00","46312.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0040_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0040_4N"
"HT0040_6N","PEAK STAR HOTEL - 6 Nuits","6 nuits au Peak Star Hotel 4 etoiles Taksim. Établissement tendance avec rooftop bar populaire. Chambres avec systeme multimedia, coffre-fort electronique, seche-cheveux professionnel.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","63750.00","60562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0040_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0040_6N"
"HT0040_7N","PEAK STAR HOTEL - 7 Nuits","Semaine au Peak Star Hotel 4 etoiles. Ambiance cosmopolite pour jeunes professionnels et voyageurs branches. Proche centres commerciaux Kanyon et Metrocity sur avenue Buyukdere.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","72500.00","68875.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0040_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0040_7N"
"HT0041_4N","BVS BOSPHORUS PERA HOTEL - 4 Nuits","BVS Bosphorus Pera Hotel 4 etoiles dans le historique quartier de Pera avec vue sur la Corne d'Or. Chambres avec balcon donnant sur le Golden Horn. Proche Tour de Galata et Istiklal.","Honey Travel Cheraga","Istiklal Cd. No:80, Pera","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:80, Pera","41.0306","28.9724","Pera","Istanbul","","51250.00","48687.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0041_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0041_4N"
"HT0041_6N","BVS BOSPHORUS PERA HOTEL - 6 Nuits","6 nuits au BVS Bosphorus Pera 4 etoiles. Emplacement artistique pres de la rue des fleurs (Cicek Pasaji) et musees d'art moderne. Chambres elegantes avec mobilier contemporain.","Honey Travel Cheraga","Istiklal Cd. No:80, Pera","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:80, Pera","41.0306","28.9724","Pera","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0041_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0041_6N"
"HT0041_7N","BVS BOSPHORUS PERA HOTEL - 7 Nuits","Semaine au BVS Bosphorus Pera Hotel 4 etoiles. Vue imprenable sur le pont de Galata et la vieille ville. Acces facile aux quartiers historiques de Sultanahmet via pont a pied.","Honey Travel Cheraga","Istiklal Cd. No:80, Pera","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:80, Pera","41.0306","28.9724","Pera","Istanbul","","77500.00","73625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0041_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0041_7N"
"HT0042_4N","KONAK HOTEL - 4 Nuits","Konak Hotel 4 etoiles a Taksim avec architecture rappelant les demeures traditionnelles ottomanes (Konak). Chambres spacieuses avec salon separe. Service personnalise, ambiance feutree.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","55000.00","52250.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0042_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0042_4N"
"HT0042_6N","KONAK HOTEL - 6 Nuits","6 nuits au Konak Hotel 4 etoiles Taksim. Établissement boutique avec jardin interieur privatif. Proche du parc Gezi et de la zone diplomatique. Chambres familiales avec coin salon.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","76250.00","72437.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0042_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0042_6N"
"HT0042_7N","KONAK HOTEL - 7 Nuits","Semaine au Konak Hotel 4 etoiles. Experience ottomane revisitee avec confort moderne. Situe dans rue calme de Taksim a 8 min a pied de la place. Service concierge pour excursions privees.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","86250.00","81937.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0042_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0042_7N"
"HT0043_4N","METROPOLITAN HOTEL - 4 Nuits","Metropolitan Hotel 4 etoiles Taksim avec style urbain contemporain. Chambres avec vue panoramique sur la metropole Istanbul. Centre d'affaires complet, salle de reunion, WiFi haut debit.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","65000.00","61750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0043_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0043_4N"
"HT0043_6N","METROPOLITAN HOTEL - 6 Nuits","6 nuits au Metropolitan Hotel 4 etoiles pour voyageurs d'affaires et loisirs. Proche centres congress et quartier financier de Levent accessible via metro. Chambres executives avec bureau.","Honey Travel Cheraga","Istanbul Cd. No:1, Istanbul Center","Istanbul","","Istanbul","TR","34000","Istanbul Cd. No:1, Istanbul Center","41.0082","28.9784","Default","Istanbul","","85000.00","80750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0043_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0043_6N"
"HT0043_7N","METROPOLITAN HOTEL - 7 Nuits","Semaine au Metropolitan Hotel 4 etoiles Taksim. Établissement international avec standards eleves, service chambre 24h/24. Proche vie nocturne Taksim et sites culturels du Bosphore.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","97500.00","92625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0043_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0043_7N"
"HT0044_4N","GONEN HOTEL - 4 Nuits","Gonen Hotel 4 etoiles a Taksim, chaine hoteliere turque reputee. Chambres confortables avec decoration locale. Restaurant avec cuisine turque authentique, petit-dejeuner buffet varie.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","61250.00","58187.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0044_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0044_4N"
"HT0044_6N","GONEN HOTEL - 6 Nuits","6 nuits au Gonen Hotel 4 etoiles Taksim. Établissement avec piscine interieure et centre fitness. Proche stade Inonu et centre de conventions Lutfi Kirdar. Service de navette regulier.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","83750.00","79562.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0044_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0044_6N"
"HT0044_7N","GONEN HOTEL - 7 Nuits","Semaine au Gonen Hotel 4 etoiles. Tradition hospitaliere turque avec equipements modernes. Quartier Taksim avec acces facile a Dolmabahce et palais de Topkapi via transports.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","95000.00","90250.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0044_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0044_7N"
"HT0045_4N","GOLDEN AGE HOTEL - 4 Nuits","Golden Age Hotel 4 etoiles Taksim avec theme retro glamour. Chambres avec touches dorees et mobilier Art Deco. Rooftop restaurant avec vue sur la ville, service cocktail lounge.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","65000.00","61750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0045_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0045_4N"
"HT0045_6N","GOLDEN AGE HOTEL - 6 Nuits","6 nuits au Golden Age Hotel 4 etoiles pour voyageurs nostalgiques. À proximite du musee militaire et de la caserne de Harbiye. Chambres avec baignoire, articles de toilette luxueux.","Honey Travel Cheraga","Cumhuriyet Cd. No:30, Harbiye","Istanbul","","Istanbul","TR","34000","Cumhuriyet Cd. No:30, Harbiye","41.0451","28.9922","Harbiye","Istanbul","","85000.00","80750.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0045_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0045_6N"
"HT0045_7N","GOLDEN AGE HOTEL - 7 Nuits","Semaine au Golden Age Hotel 4 etoiles Taksim. Ambiance annees dorees d'Istanbul avec confort moderne. Proche centres culturels Ataturk et opera. Service blanchisserie et pressing.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","97500.00","92625.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0045_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0045_7N"
"HT0046_4N","ICON HOTEL - 4 Nuits","Icon Hotel 4 etoiles dans le quartier branche de Harbiye, entre Taksim et Nisantasi. Design epure et moderne. Proche musees militaire et de la revolution, parc Gezi pour jogging.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","42500.00","40375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0046_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0046_4N"
"HT0046_6N","ICON HOTEL - 6 Nuits","6 nuits au Icon Hotel 4 etoiles Harbiye. Quartier residentiel chic avec boutiques locales et cafes artistiques. Chambres avec smart TV, connexion ultra-rapide, cafe premium.","Honey Travel Cheraga","Cumhuriyet Cd. No:30, Harbiye","Istanbul","","Istanbul","TR","34000","Cumhuriyet Cd. No:30, Harbiye","41.0451","28.9922","Harbiye","Istanbul","","58750.00","55812.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0046_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0046_6N"
"HT0046_7N","ICON HOTEL - 7 Nuits","Semaine au Icon Hotel 4 etoiles. Emplacement tranquille a Harbiye tout en etant proche de l'effervescence de Taksim (15 min a pied). Service conciergerie pour recommandations locales.","Honey Travel Cheraga","Istiklal Cd. No:100, Taksim","Istanbul","","Istanbul","TR","34000","Istiklal Cd. No:100, Taksim","41.0365","28.9877","Taksim","Istanbul","","67500.00","64125.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0046_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0046_7N"
"HT0047_4N","HOTEL LE MIRAG - 4 Nuits","Hotel Le Mirage 4 etoiles a Sisli, quartier des affaires moderne. Chambres elegantes pres du centre commercial Cevahir. Ideal pour shopping et affaires, proche metro Osmanbey.","Honey Travel Cheraga","Halaskargazi Cd. No:50, Sisli","Istanbul","","Istanbul","TR","34000","Halaskargazi Cd. No:50, Sisli","41.0605","28.9872","Sisli","Istanbul","","41250.00","39187.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0047_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0047_4N"
"HT0047_6N","HOTEL LE MIRAG - 6 Nuits","6 nuits au Le Mirage Hotel 4 etoiles Sisli. Centre d'affaires avec salles de reunion, centre fitness. À 5 min a pied de la rue shopping Abdi Ipekci (luxury brands). Service secretariat.","Honey Travel Cheraga","Halaskargazi Cd. No:50, Sisli","Istanbul","","Istanbul","TR","34000","Halaskargazi Cd. No:50, Sisli","41.0605","28.9872","Sisli","Istanbul","","55000.00","52250.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0047_6N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0047_6N"
"HT0047_7N","HOTEL LE MIRAG - 7 Nuits","Semaine au Le Mirage Hotel 4 etoiles dans le cosmopolite quartier de Sisli. Proche stade de football et centre congres Lutfi Kirdar. Chambres business avec bureau et fax.","Honey Travel Cheraga","Halaskargazi Cd. No:50, Sisli","Istanbul","","Istanbul","TR","34000","Halaskargazi Cd. No:50, Sisli","41.0605","28.9872","Sisli","Istanbul","","62500.00","59375.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0047_7N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0047_7N"
"HT0048_4N","FOUR SIDES HOTEL - 4 Nuits","Four Sides Hotel 4 etoiles a Sisli avec concept architectural moderne quatre facades. Chambres avec vue sur les quatre coins d'Istanbul. Centre fitness, restaurant avec cuisine fusion.","Honey Travel Cheraga","Halaskargazi Cd. No:50, Sisli","Istanbul","","Istanbul","TR","34000","Halaskargazi Cd. No:50, Sisli","41.0605","28.9872","Sisli","Istanbul","","41250.00","39187.00","+213549591903","3","contact@honeytravelcheraga.com","tripAdvisor","4.0","100","https://honeytravelcheraga.com/b2c/istanbul/images/hotel_0048_4N.jpg","[""Exterior"", ""Facade""]","https://honeytravelcheraga.com/b2c/istanbul/images/default.jpg","[""Room"", ""Interior""]","","https://honeytravelcheraga.com/b2c/istanbul/booking?id=HT0048_4N"
